date,year,data_type,cut,loc,rep,blk,row,rng,plant_no,name,plant_id,plant_name,check,plot,value,id_by_plot,id_by_plant_aug
10_31_18,2018,VIG,10,ALF16,3,1,14,2,4,Hybriforce3400,2_14_4,ALF16_2_14_4_Hybriforce3400,Check3,2_14,5.7273,ALF16_Hybriforce3400,ALF16_Hybriforce3400
10_31_18,2018,VIG,10,ALF16,3,1,14,1,6,OTTM,1_14_6,ALF16_1_14_6_OTTM,Test,1_14,5.7273,ALF16_1_14_OTTM,ALF16_1_14_6_OTTM
05_16_17,2017,VIG,4,ALF16,2,4,11,7,5,EURO,7_11_5,ALF16_7_11_5_EURO,Test,7_11,5.7273,ALF16_7_11_EURO,ALF16_7_11_5_EURO
05_16_17,2017,VIG,4,ALF16,3,4,14,7,6,SIBR,7_14_6,ALF16_7_14_6_SIBR,Test,7_14,5.7273,ALF16_7_14_SIBR,ALF16_7_14_6_SIBR
05_16_17,2017,VIG,4,ALF16,3,4,15,7,6,SIBR,7_15_6,ALF16_7_15_6_SIBR,Test,7_15,5.7273,ALF16_7_15_SIBR,ALF16_7_15_6_SIBR
05_16_17,2017,VIG,4,ALF16,3,4,16,7,1,CASIA,7_16_1,ALF16_7_16_1_CASIA,Test,7_16,5.7273,ALF16_7_16_CASIA,ALF16_7_16_1_CASIA
05_16_17,2017,VIG,4,ALF16,3,4,16,7,6,CASIA,7_16_6,ALF16_7_16_6_CASIA,Test,7_16,5.7273,ALF16_7_16_CASIA,ALF16_7_16_6_CASIA
05_16_17,2017,VIG,4,ALF16,3,4,18,7,3,OTTM,7_18_3,ALF16_7_18_3_OTTM,Test,7_18,5.7273,ALF16_7_18_OTTM,ALF16_7_18_3_OTTM
05_16_17,2017,VIG,4,ALF16,4,4,19,7,4,CASIA,7_19_4,ALF16_7_19_4_CASIA,Test,7_19,5.7273,ALF16_7_19_CASIA,ALF16_7_19_4_CASIA
05_16_17,2017,VIG,4,ALF16,1,4,2,7,2,SIBR,7_2_2,ALF16_7_2_2_SIBR,Test,7_2,5.7273,ALF16_7_2_SIBR,ALF16_7_2_2_SIBR
05_16_17,2017,VIG,4,ALF16,4,4,20,7,5,EURO,7_20_5,ALF16_7_20_5_EURO,Test,7_20,5.7273,ALF16_7_20_EURO,ALF16_7_20_5_EURO
05_16_17,2017,VIG,4,ALF16,4,4,21,7,3,EURO,7_21_3,ALF16_7_21_3_EURO,Test,7_21,5.7273,ALF16_7_21_EURO,ALF16_7_21_3_EURO
05_16_17,2017,VIG,4,ALF16,4,4,24,7,1,SIBR,7_24_1,ALF16_7_24_1_SIBR,Test,7_24,5.7273,ALF16_7_24_SIBR,ALF16_7_24_1_SIBR
05_16_17,2017,VIG,4,ALF16,4,4,24,7,6,SIBR,7_24_6,ALF16_7_24_6_SIBR,Test,7_24,5.7273,ALF16_7_24_SIBR,ALF16_7_24_6_SIBR
05_16_17,2017,VIG,4,ALF16,1,4,5,7,5,SIBR,7_5_5,ALF16_7_5_5_SIBR,Test,7_5,5.7273,ALF16_7_5_SIBR,ALF16_7_5_5_SIBR
05_16_17,2017,VIG,4,ALF16,2,4,8,7,1,OTTM,7_8_1,ALF16_7_8_1_OTTM,Test,7_8,5.7273,ALF16_7_8_OTTM,ALF16_7_8_1_OTTM
05_16_17,2017,VIG,4,ALF16,2,4,8,7,3,OTTM,7_8_3,ALF16_7_8_3_OTTM,Test,7_8,5.7273,ALF16_7_8_OTTM,ALF16_7_8_3_OTTM
05_16_17,2017,VIG,4,ALF16,2,4,10,8,2,EURO,8_10_2,ALF16_8_10_2_EURO,Test,8_10,5.7273,ALF16_8_10_EURO,ALF16_8_10_2_EURO
05_16_17,2017,VIG,4,ALF16,2,4,10,8,3,EURO,8_10_3,ALF16_8_10_3_EURO,Test,8_10,5.7273,ALF16_8_10_EURO,ALF16_8_10_3_EURO
05_16_17,2017,VIG,4,ALF16,2,4,10,8,4,EURO,8_10_4,ALF16_8_10_4_EURO,Test,8_10,5.7273,ALF16_8_10_EURO,ALF16_8_10_4_EURO
05_16_17,2017,VIG,4,ALF16,2,4,10,8,6,EURO,8_10_6,ALF16_8_10_6_EURO,Test,8_10,5.7273,ALF16_8_10_EURO,ALF16_8_10_6_EURO
05_16_17,2017,VIG,4,ALF16,2,4,12,8,2,SIBR,8_12_2,ALF16_8_12_2_SIBR,Test,8_12,5.7273,ALF16_8_12_SIBR,ALF16_8_12_2_SIBR
05_16_17,2017,VIG,4,ALF16,2,4,12,8,4,SIBR,8_12_4,ALF16_8_12_4_SIBR,Test,8_12,5.7273,ALF16_8_12_SIBR,ALF16_8_12_4_SIBR
05_16_17,2017,VIG,4,ALF16,3,4,13,8,4,EURO,8_13_4,ALF16_8_13_4_EURO,Test,8_13,5.7273,ALF16_8_13_EURO,ALF16_8_13_4_EURO
05_16_17,2017,VIG,4,ALF16,3,4,13,8,5,EURO,8_13_5,ALF16_8_13_5_EURO,Test,8_13,5.7273,ALF16_8_13_EURO,ALF16_8_13_5_EURO
05_16_17,2017,VIG,4,ALF16,3,4,13,8,6,EURO,8_13_6,ALF16_8_13_6_EURO,Test,8_13,5.7273,ALF16_8_13_EURO,ALF16_8_13_6_EURO
05_16_17,2017,VIG,4,ALF16,3,4,17,8,2,CASIA,8_17_2,ALF16_8_17_2_CASIA,Test,8_17,5.7273,ALF16_8_17_CASIA,ALF16_8_17_2_CASIA
05_16_17,2017,VIG,4,ALF16,4,4,19,8,4,OTTM,8_19_4,ALF16_8_19_4_OTTM,Test,8_19,5.7273,ALF16_8_19_OTTM,ALF16_8_19_4_OTTM
05_16_17,2017,VIG,4,ALF16,1,4,2,8,1,CASIA,8_2_1,ALF16_8_2_1_CASIA,Test,8_2,5.7273,ALF16_8_2_CASIA,ALF16_8_2_1_CASIA
05_16_17,2017,VIG,4,ALF16,1,4,2,8,2,CASIA,8_2_2,ALF16_8_2_2_CASIA,Test,8_2,5.7273,ALF16_8_2_CASIA,ALF16_8_2_2_CASIA
05_16_17,2017,VIG,4,ALF16,1,4,2,8,5,CASIA,8_2_5,ALF16_8_2_5_CASIA,Test,8_2,5.7273,ALF16_8_2_CASIA,ALF16_8_2_5_CASIA
05_16_17,2017,VIG,4,ALF16,4,4,21,8,1,EURO,8_21_1,ALF16_8_21_1_EURO,Test,8_21,5.7273,ALF16_8_21_EURO,ALF16_8_21_1_EURO
05_16_17,2017,VIG,4,ALF16,4,4,21,8,6,EURO,8_21_6,ALF16_8_21_6_EURO,Test,8_21,5.7273,ALF16_8_21_EURO,ALF16_8_21_6_EURO
05_16_17,2017,VIG,4,ALF16,4,4,24,8,4,CASIA,8_24_4,ALF16_8_24_4_CASIA,Test,8_24,5.7273,ALF16_8_24_CASIA,ALF16_8_24_4_CASIA
05_16_17,2017,VIG,4,ALF16,1,4,3,8,2,EURO,8_3_2,ALF16_8_3_2_EURO,Test,8_3,5.7273,ALF16_8_3_EURO,ALF16_8_3_2_EURO
05_16_17,2017,VIG,4,ALF16,1,4,3,8,5,EURO,8_3_5,ALF16_8_3_5_EURO,Test,8_3,5.7273,ALF16_8_3_EURO,ALF16_8_3_5_EURO
05_16_17,2017,VIG,4,ALF16,1,4,3,8,6,EURO,8_3_6,ALF16_8_3_6_EURO,Test,8_3,5.7273,ALF16_8_3_EURO,ALF16_8_3_6_EURO
05_16_17,2017,VIG,4,ALF16,1,4,4,8,4,OTTM,8_4_4,ALF16_8_4_4_OTTM,Test,8_4,5.7273,ALF16_8_4_OTTM,ALF16_8_4_4_OTTM
05_16_17,2017,VIG,4,ALF16,1,4,5,8,6,OTTM,8_5_6,ALF16_8_5_6_OTTM,Test,8_5,5.7273,ALF16_8_5_OTTM,ALF16_8_5_6_OTTM
05_16_17,2017,VIG,4,ALF16,1,4,6,8,5,CASIA,8_6_5,ALF16_8_6_5_CASIA,Test,8_6,5.7273,ALF16_8_6_CASIA,ALF16_8_6_5_CASIA
05_16_17,2017,VIG,4,ALF16,2,4,8,8,6,SIBR,8_8_6,ALF16_8_8_6_SIBR,Test,8_8,5.7273,ALF16_8_8_SIBR,ALF16_8_8_6_SIBR
05_16_17,2017,VIG,4,ALF16,2,4,9,8,2,CASIA,8_9_2,ALF16_8_9_2_CASIA,Test,8_9,5.7273,ALF16_8_9_CASIA,ALF16_8_9_2_CASIA
07_14_17,2017,VIG,5,ALF16,2,1,10,1,6,OTTM,1_10_6,ALF16_1_10_6_OTTM,Test,1_10,5.7857,ALF16_1_10_OTTM,ALF16_1_10_6_OTTM
07_14_17,2017,VIG,5,ALF16,2,1,8,1,3,OTTM,1_8_3,ALF16_1_8_3_OTTM,Test,1_8,5.7857,ALF16_1_8_OTTM,ALF16_1_8_3_OTTM
07_14_17,2017,VIG,5,ALF16,2,2,10,3,5,EURO,3_10_5,ALF16_3_10_5_EURO,Test,3_10,5.7857,ALF16_3_10_EURO,ALF16_3_10_5_EURO
07_14_17,2017,VIG,5,ALF16,2,2,8,3,3,SIBR,3_8_3,ALF16_3_8_3_SIBR,Test,3_8,5.7857,ALF16_3_8_SIBR,ALF16_3_8_3_SIBR
07_14_17,2017,VIG,5,ALF16,2,2,9,3,4,CASIA,3_9_4,ALF16_3_9_4_CASIA,Test,3_9,5.7857,ALF16_3_9_CASIA,ALF16_3_9_4_CASIA
07_14_17,2017,VIG,5,ALF16,2,2,10,4,6,SIBR,4_10_6,ALF16_4_10_6_SIBR,Test,4_10,5.7857,ALF16_4_10_SIBR,ALF16_4_10_6_SIBR
07_14_17,2017,VIG,5,ALF16,2,3,11,5,3,EURO,5_11_3,ALF16_5_11_3_EURO,Test,5_11,5.7857,ALF16_5_11_EURO,ALF16_5_11_3_EURO
07_14_17,2017,VIG,5,ALF16,2,3,7,5,1,SIBR,5_7_1,ALF16_5_7_1_SIBR,Test,5_7,5.7857,ALF16_5_7_SIBR,ALF16_5_7_1_SIBR
07_14_17,2017,VIG,5,ALF16,2,3,9,5,5,OTTM,5_9_5,ALF16_5_9_5_OTTM,Test,5_9,5.7857,ALF16_5_9_OTTM,ALF16_5_9_5_OTTM
07_14_17,2017,VIG,5,ALF16,2,4,12,7,1,OTTM,7_12_1,ALF16_7_12_1_OTTM,Test,7_12,5.7857,ALF16_7_12_OTTM,ALF16_7_12_1_OTTM
07_14_17,2017,VIG,5,ALF16,2,4,7,7,2,EURO,7_7_2,ALF16_7_7_2_EURO,Test,7_7,5.7857,ALF16_7_7_EURO,ALF16_7_7_2_EURO
07_14_17,2017,VIG,5,ALF16,2,4,12,8,4,SIBR,8_12_4,ALF16_8_12_4_SIBR,Test,8_12,5.7857,ALF16_8_12_SIBR,ALF16_8_12_4_SIBR
10_21_16,2016,VIG,3,ALF16,1,1,3,2,4,55H94,2_3_4,ALF16_2_3_4_55H94,Check1,2_3,5.8235,ALF16_55H94,ALF16_55H94
10_21_16,2016,VIG,3,ALF16,2,4,11,8,1,55H94,8_11_1,ALF16_8_11_1_55H94,Check1,8_11,5.8235,ALF16_55H94,ALF16_55H94
10_21_16,2016,VIG,3,ALF16,2,4,11,8,5,55H94,8_11_5,ALF16_8_11_5_55H94,Check1,8_11,5.8235,ALF16_55H94,ALF16_55H94
10_21_16,2016,VIG,3,ALF16,2,3,8,6,4,Genoa,6_8_4,ALF16_6_8_4_Genoa,Check2,6_8,5.8235,ALF16_Genoa,ALF16_Genoa
10_21_16,2016,VIG,3,ALF16,3,4,13,7,1,Genoa,7_13_1,ALF16_7_13_1_Genoa,Check2,7_13,5.8235,ALF16_Genoa,ALF16_Genoa
10_21_16,2016,VIG,3,ALF16,3,4,13,7,4,Genoa,7_13_4,ALF16_7_13_4_Genoa,Check2,7_13,5.8235,ALF16_Genoa,ALF16_Genoa
10_21_16,2016,VIG,3,ALF16,3,1,14,2,6,Hybriforce3400,2_14_6,ALF16_2_14_6_Hybriforce3400,Check3,2_14,5.8235,ALF16_Hybriforce3400,ALF16_Hybriforce3400
10_21_16,2016,VIG,3,ALF16,2,2,7,4,6,Hybriforce3400,4_7_6,ALF16_4_7_6_Hybriforce3400,Check3,4_7,5.8235,ALF16_Hybriforce3400,ALF16_Hybriforce3400
10_21_16,2016,VIG,3,ALF16,2,2,12,4,2,Vernal,4_12_2,ALF16_4_12_2_Vernal,Check4,4_12,5.8235,ALF16_Vernal,ALF16_Vernal
10_21_16,2016,VIG,3,ALF16,3,3,17,6,5,Vernal,6_17_5,ALF16_6_17_5_Vernal,Check4,6_17,5.8235,ALF16_Vernal,ALF16_Vernal
10_21_16,2016,VIG,3,ALF16,1,3,2,6,5,Vernal,6_2_5,ALF16_6_2_5_Vernal,Check4,6_2,5.8235,ALF16_Vernal,ALF16_Vernal
10_21_16,2016,VIG,3,ALF16,2,1,10,1,3,OTTM,1_10_3,ALF16_1_10_3_OTTM,Test,1_10,5.8235,ALF16_1_10_OTTM,ALF16_1_10_3_OTTM
10_21_16,2016,VIG,3,ALF16,3,1,17,1,1,EURO,1_17_1,ALF16_1_17_1_EURO,Test,1_17,5.8235,ALF16_1_17_EURO,ALF16_1_17_1_EURO
10_21_16,2016,VIG,3,ALF16,1,1,4,1,6,EURO,1_4_6,ALF16_1_4_6_EURO,Test,1_4,5.8235,ALF16_1_4_EURO,ALF16_1_4_6_EURO
10_21_16,2016,VIG,3,ALF16,3,1,15,2,5,CASIA,2_15_5,ALF16_2_15_5_CASIA,Test,2_15,5.8235,ALF16_2_15_CASIA,ALF16_2_15_5_CASIA
10_21_16,2016,VIG,3,ALF16,3,1,17,2,1,OTTM,2_17_1,ALF16_2_17_1_OTTM,Test,2_17,5.8235,ALF16_2_17_OTTM,ALF16_2_17_1_OTTM
10_21_16,2016,VIG,3,ALF16,1,1,2,2,2,CASIA,2_2_2,ALF16_2_2_2_CASIA,Test,2_2,5.8235,ALF16_2_2_CASIA,ALF16_2_2_2_CASIA
10_21_16,2016,VIG,3,ALF16,2,1,7,2,5,OTTM,2_7_5,ALF16_2_7_5_OTTM,Test,2_7,5.8235,ALF16_2_7_OTTM,ALF16_2_7_5_OTTM
10_21_16,2016,VIG,3,ALF16,3,2,17,3,6,SIBR,3_17_6,ALF16_3_17_6_SIBR,Test,3_17,5.8235,ALF16_3_17_SIBR,ALF16_3_17_6_SIBR
10_21_16,2016,VIG,3,ALF16,2,2,10,4,6,SIBR,4_10_6,ALF16_4_10_6_SIBR,Test,4_10,5.8235,ALF16_4_10_SIBR,ALF16_4_10_6_SIBR
10_21_16,2016,VIG,3,ALF16,2,2,11,4,4,OTTM,4_11_4,ALF16_4_11_4_OTTM,Test,4_11,5.8235,ALF16_4_11_OTTM,ALF16_4_11_4_OTTM
10_21_16,2016,VIG,3,ALF16,1,2,4,4,5,EURO,4_4_5,ALF16_4_4_5_EURO,Test,4_4,5.8235,ALF16_4_4_EURO,ALF16_4_4_5_EURO
10_21_16,2016,VIG,3,ALF16,2,2,9,4,2,OTTM,4_9_2,ALF16_4_9_2_OTTM,Test,4_9,5.8235,ALF16_4_9_OTTM,ALF16_4_9_2_OTTM
10_21_16,2016,VIG,3,ALF16,2,2,9,4,6,OTTM,4_9_6,ALF16_4_9_6_OTTM,Test,4_9,5.8235,ALF16_4_9_OTTM,ALF16_4_9_6_OTTM
10_21_16,2016,VIG,3,ALF16,2,3,10,5,2,EURO,5_10_2,ALF16_5_10_2_EURO,Test,5_10,5.8235,ALF16_5_10_EURO,ALF16_5_10_2_EURO
10_21_16,2016,VIG,3,ALF16,3,3,13,5,4,OTTM,5_13_4,ALF16_5_13_4_OTTM,Test,5_13,5.8235,ALF16_5_13_OTTM,ALF16_5_13_4_OTTM
10_21_16,2016,VIG,3,ALF16,3,3,13,5,6,OTTM,5_13_6,ALF16_5_13_6_OTTM,Test,5_13,5.8235,ALF16_5_13_OTTM,ALF16_5_13_6_OTTM
10_21_16,2016,VIG,3,ALF16,3,3,18,5,6,SIBR,5_18_6,ALF16_5_18_6_SIBR,Test,5_18,5.8235,ALF16_5_18_SIBR,ALF16_5_18_6_SIBR
10_21_16,2016,VIG,3,ALF16,1,3,2,5,1,EURO,5_2_1,ALF16_5_2_1_EURO,Test,5_2,5.8235,ALF16_5_2_EURO,ALF16_5_2_1_EURO
10_21_16,2016,VIG,3,ALF16,1,3,2,5,2,EURO,5_2_2,ALF16_5_2_2_EURO,Test,5_2,5.8235,ALF16_5_2_EURO,ALF16_5_2_2_EURO
10_21_16,2016,VIG,3,ALF16,1,3,5,5,1,EURO,5_5_1,ALF16_5_5_1_EURO,Test,5_5,5.8235,ALF16_5_5_EURO,ALF16_5_5_1_EURO
10_21_16,2016,VIG,3,ALF16,1,3,5,5,5,EURO,5_5_5,ALF16_5_5_5_EURO,Test,5_5,5.8235,ALF16_5_5_EURO,ALF16_5_5_5_EURO
10_21_16,2016,VIG,3,ALF16,2,3,10,6,5,OTTM,6_10_5,ALF16_6_10_5_OTTM,Test,6_10,5.8235,ALF16_6_10_OTTM,ALF16_6_10_5_OTTM
10_21_16,2016,VIG,3,ALF16,3,3,13,6,5,OTTM,6_13_5,ALF16_6_13_5_OTTM,Test,6_13,5.8235,ALF16_6_13_OTTM,ALF16_6_13_5_OTTM
10_21_16,2016,VIG,3,ALF16,3,3,14,6,1,OTTM,6_14_1,ALF16_6_14_1_OTTM,Test,6_14,5.8235,ALF16_6_14_OTTM,ALF16_6_14_1_OTTM
10_21_16,2016,VIG,3,ALF16,3,3,14,6,3,OTTM,6_14_3,ALF16_6_14_3_OTTM,Test,6_14,5.8235,ALF16_6_14_OTTM,ALF16_6_14_3_OTTM
10_21_16,2016,VIG,3,ALF16,2,3,9,6,2,SIBR,6_9_2,ALF16_6_9_2_SIBR,Test,6_9,5.8235,ALF16_6_9_SIBR,ALF16_6_9_2_SIBR
10_21_16,2016,VIG,3,ALF16,1,4,1,7,6,EURO,7_1_6,ALF16_7_1_6_EURO,Test,7_1,5.8235,ALF16_7_1_EURO,ALF16_7_1_6_EURO
10_21_16,2016,VIG,3,ALF16,2,4,11,7,1,EURO,7_11_1,ALF16_7_11_1_EURO,Test,7_11,5.8235,ALF16_7_11_EURO,ALF16_7_11_1_EURO
10_21_16,2016,VIG,3,ALF16,2,4,12,7,6,OTTM,7_12_6,ALF16_7_12_6_OTTM,Test,7_12,5.8235,ALF16_7_12_OTTM,ALF16_7_12_6_OTTM
10_21_16,2016,VIG,3,ALF16,3,4,14,7,6,SIBR,7_14_6,ALF16_7_14_6_SIBR,Test,7_14,5.8235,ALF16_7_14_SIBR,ALF16_7_14_6_SIBR
10_21_16,2016,VIG,3,ALF16,1,4,2,7,6,SIBR,7_2_6,ALF16_7_2_6_SIBR,Test,7_2,5.8235,ALF16_7_2_SIBR,ALF16_7_2_6_SIBR
10_21_16,2016,VIG,3,ALF16,1,4,5,7,3,SIBR,7_5_3,ALF16_7_5_3_SIBR,Test,7_5,5.8235,ALF16_7_5_SIBR,ALF16_7_5_3_SIBR
10_21_16,2016,VIG,3,ALF16,2,4,7,7,2,EURO,7_7_2,ALF16_7_7_2_EURO,Test,7_7,5.8235,ALF16_7_7_EURO,ALF16_7_7_2_EURO
10_21_16,2016,VIG,3,ALF16,2,4,7,7,5,EURO,7_7_5,ALF16_7_7_5_EURO,Test,7_7,5.8235,ALF16_7_7_EURO,ALF16_7_7_5_EURO
10_21_16,2016,VIG,3,ALF16,2,4,9,7,2,OTTM,7_9_2,ALF16_7_9_2_OTTM,Test,7_9,5.8235,ALF16_7_9_OTTM,ALF16_7_9_2_OTTM
10_21_16,2016,VIG,3,ALF16,3,4,13,8,3,EURO,8_13_3,ALF16_8_13_3_EURO,Test,8_13,5.8235,ALF16_8_13_EURO,ALF16_8_13_3_EURO
10_21_16,2016,VIG,3,ALF16,3,4,15,8,6,SIBR,8_15_6,ALF16_8_15_6_SIBR,Test,8_15,5.8235,ALF16_8_15_SIBR,ALF16_8_15_6_SIBR
10_21_16,2016,VIG,3,ALF16,3,4,16,8,6,EURO,8_16_6,ALF16_8_16_6_EURO,Test,8_16,5.8235,ALF16_8_16_EURO,ALF16_8_16_6_EURO
10_21_16,2016,VIG,3,ALF16,3,4,18,8,3,OTTM,8_18_3,ALF16_8_18_3_OTTM,Test,8_18,5.8235,ALF16_8_18_OTTM,ALF16_8_18_3_OTTM
10_21_16,2016,VIG,3,ALF16,1,4,4,8,4,OTTM,8_4_4,ALF16_8_4_4_OTTM,Test,8_4,5.8235,ALF16_8_4_OTTM,ALF16_8_4_4_OTTM
05_16_17,2017,VIG,4,ALF16,1,1,3,2,4,55H94,2_3_4,ALF16_2_3_4_55H94,Check1,2_3,5.85,ALF16_55H94,ALF16_55H94
10_04_17,2017,VIG,7,ALF16,1,4,6,7,1,55H94,7_6_1,ALF16_7_6_1_55H94,Check1,7_6,5.85,ALF16_55H94,ALF16_55H94
08_17_17,2017,VIG,6,ALF16,1,4,6,7,2,55H94,7_6_2,ALF16_7_6_2_55H94,Check1,7_6,5.85,ALF16_55H94,ALF16_55H94
08_17_17,2017,VIG,6,ALF16,2,4,11,8,5,55H94,8_11_5,ALF16_8_11_5_55H94,Check1,8_11,5.85,ALF16_55H94,ALF16_55H94
07_04_18,2018,VIG,8,ALF16,4,4,23,8,1,55H94,8_23_1,ALF16_8_23_1_55H94,Check1,8_23,5.85,ALF16_55H94,ALF16_55H94
05_16_17,2017,VIG,4,ALF16,1,1,5,2,4,Genoa,2_5_4,ALF16_2_5_4_Genoa,Check2,2_5,5.85,ALF16_Genoa,ALF16_Genoa
08_31_16,2016,VIG,2,ALF16,4,4,20,8,2,Genoa,8_20_2,ALF16_8_20_2_Genoa,Check2,8_20,5.85,ALF16_Genoa,ALF16_Genoa
08_31_16,2016,VIG,2,ALF16,3,2,18,3,6,Hybriforce3400,3_18_6,ALF16_3_18_6_Hybriforce3400,Check3,3_18,5.85,ALF16_Hybriforce3400,ALF16_Hybriforce3400
10_04_17,2017,VIG,7,ALF16,2,2,7,4,1,Hybriforce3400,4_7_1,ALF16_4_7_1_Hybriforce3400,Check3,4_7,5.85,ALF16_Hybriforce3400,ALF16_Hybriforce3400
10_04_17,2017,VIG,7,ALF16,4,3,20,5,5,Hybriforce3400,5_20_5,ALF16_5_20_5_Hybriforce3400,Check3,5_20,5.85,ALF16_Hybriforce3400,ALF16_Hybriforce3400
10_04_17,2017,VIG,7,ALF16,4,1,24,1,6,Vernal,1_24_6,ALF16_1_24_6_Vernal,Check4,1_24,5.85,ALF16_Vernal,ALF16_Vernal
05_16_17,2017,VIG,4,ALF16,2,2,12,4,2,Vernal,4_12_2,ALF16_4_12_2_Vernal,Check4,4_12,5.85,ALF16_Vernal,ALF16_Vernal
08_17_17,2017,VIG,6,ALF16,2,2,12,4,5,Vernal,4_12_5,ALF16_4_12_5_Vernal,Check4,4_12,5.85,ALF16_Vernal,ALF16_Vernal
08_17_17,2017,VIG,6,ALF16,3,3,17,6,3,Vernal,6_17_3,ALF16_6_17_3_Vernal,Check4,6_17,5.85,ALF16_Vernal,ALF16_Vernal
08_17_17,2017,VIG,6,ALF16,1,3,2,6,6,Vernal,6_2_6,ALF16_6_2_6_Vernal,Check4,6_2,5.85,ALF16_Vernal,ALF16_Vernal
08_17_17,2017,VIG,6,ALF16,1,1,1,1,3,OTTM,1_1_3,ALF16_1_1_3_OTTM,Test,1_1,5.85,ALF16_1_1_OTTM,ALF16_1_1_3_OTTM
10_04_17,2017,VIG,7,ALF16,1,1,1,1,6,OTTM,1_1_6,ALF16_1_1_6_OTTM,Test,1_1,5.85,ALF16_1_1_OTTM,ALF16_1_1_6_OTTM
08_17_17,2017,VIG,6,ALF16,2,1,10,1,5,OTTM,1_10_5,ALF16_1_10_5_OTTM,Test,1_10,5.85,ALF16_1_10_OTTM,ALF16_1_10_5_OTTM
10_04_17,2017,VIG,7,ALF16,2,1,12,1,3,EURO,1_12_3,ALF16_1_12_3_EURO,Test,1_12,5.85,ALF16_1_12_EURO,ALF16_1_12_3_EURO
08_31_16,2016,VIG,2,ALF16,3,1,14,1,3,OTTM,1_14_3,ALF16_1_14_3_OTTM,Test,1_14,5.85,ALF16_1_14_OTTM,ALF16_1_14_3_OTTM
08_31_16,2016,VIG,2,ALF16,3,1,14,1,5,OTTM,1_14_5,ALF16_1_14_5_OTTM,Test,1_14,5.85,ALF16_1_14_OTTM,ALF16_1_14_5_OTTM
08_17_17,2017,VIG,6,ALF16,3,1,15,1,2,SIBR,1_15_2,ALF16_1_15_2_SIBR,Test,1_15,5.85,ALF16_1_15_SIBR,ALF16_1_15_2_SIBR
05_16_17,2017,VIG,4,ALF16,4,1,20,1,2,CASIA,1_20_2,ALF16_1_20_2_CASIA,Test,1_20,5.85,ALF16_1_20_CASIA,ALF16_1_20_2_CASIA
05_16_17,2017,VIG,4,ALF16,4,1,20,1,4,CASIA,1_20_4,ALF16_1_20_4_CASIA,Test,1_20,5.85,ALF16_1_20_CASIA,ALF16_1_20_4_CASIA
10_04_17,2017,VIG,7,ALF16,4,1,20,1,5,CASIA,1_20_5,ALF16_1_20_5_CASIA,Test,1_20,5.85,ALF16_1_20_CASIA,ALF16_1_20_5_CASIA
05_16_17,2017,VIG,4,ALF16,4,1,22,1,4,EURO,1_22_4,ALF16_1_22_4_EURO,Test,1_22,5.85,ALF16_1_22_EURO,ALF16_1_22_4_EURO
05_16_17,2017,VIG,4,ALF16,1,1,3,1,2,OTTM,1_3_2,ALF16_1_3_2_OTTM,Test,1_3,5.85,ALF16_1_3_OTTM,ALF16_1_3_2_OTTM
05_16_17,2017,VIG,4,ALF16,1,1,3,1,4,OTTM,1_3_4,ALF16_1_3_4_OTTM,Test,1_3,5.85,ALF16_1_3_OTTM,ALF16_1_3_4_OTTM
10_04_17,2017,VIG,7,ALF16,2,1,7,1,2,CASIA,1_7_2,ALF16_1_7_2_CASIA,Test,1_7,5.85,ALF16_1_7_CASIA,ALF16_1_7_2_CASIA
05_16_17,2017,VIG,4,ALF16,2,1,8,1,4,OTTM,1_8_4,ALF16_1_8_4_OTTM,Test,1_8,5.85,ALF16_1_8_OTTM,ALF16_1_8_4_OTTM
08_17_17,2017,VIG,6,ALF16,2,1,8,1,4,OTTM,1_8_4,ALF16_1_8_4_OTTM,Test,1_8,5.85,ALF16_1_8_OTTM,ALF16_1_8_4_OTTM
10_04_17,2017,VIG,7,ALF16,1,1,1,2,1,EURO,2_1_1,ALF16_2_1_1_EURO,Test,2_1,5.85,ALF16_2_1_EURO,ALF16_2_1_1_EURO
08_17_17,2017,VIG,6,ALF16,3,1,15,2,5,CASIA,2_15_5,ALF16_2_15_5_CASIA,Test,2_15,5.85,ALF16_2_15_CASIA,ALF16_2_15_5_CASIA
08_17_17,2017,VIG,6,ALF16,3,1,17,2,6,OTTM,2_17_6,ALF16_2_17_6_OTTM,Test,2_17,5.85,ALF16_2_17_OTTM,ALF16_2_17_6_OTTM
05_16_17,2017,VIG,4,ALF16,4,1,19,2,6,OTTM,2_19_6,ALF16_2_19_6_OTTM,Test,2_19,5.85,ALF16_2_19_OTTM,ALF16_2_19_6_OTTM
10_04_17,2017,VIG,7,ALF16,1,1,2,2,5,CASIA,2_2_5,ALF16_2_2_5_CASIA,Test,2_2,5.85,ALF16_2_2_CASIA,ALF16_2_2_5_CASIA
07_04_18,2018,VIG,8,ALF16,4,1,20,2,3,SIBR,2_20_3,ALF16_2_20_3_SIBR,Test,2_20,5.85,ALF16_2_20_SIBR,ALF16_2_20_3_SIBR
07_04_18,2018,VIG,8,ALF16,4,1,22,2,3,SIBR,2_22_3,ALF16_2_22_3_SIBR,Test,2_22,5.85,ALF16_2_22_SIBR,ALF16_2_22_3_SIBR
07_04_18,2018,VIG,8,ALF16,4,1,24,2,5,SIBR,2_24_5,ALF16_2_24_5_SIBR,Test,2_24,5.85,ALF16_2_24_SIBR,ALF16_2_24_5_SIBR
