date,data_type,cut,Loc,rep,blk,row,rng,plant_no,name,plant_id,plant_names,plot,value,id_by_plot,id_by_plant_aug
09_22_19,HGT,5,ALF16,4,3,24,5,5,CASIA,5_24_5,ALF16_5_24_5_CASIA,6_24,NA,ALF16_6_24_CASIA,ALF16_5_24_5_CASIA
09_22_19,HGT,5,ALF16,4,3,24,5,6,CASIA,5_24_6,ALF16_5_24_6_CASIA,6_24,65,ALF16_6_24_CASIA,ALF16_5_24_6_CASIA
07_12_17,HGT,1,ALF16,1,3,1,6,1,OTTM,6_1_1,ALF16_6_1_1_OTTM,6_1,65,ALF16_6_1_OTTM,ALF16_6_1_1_OTTM
07_12_17,HGT,1,ALF16,1,3,1,6,2,OTTM,6_1_2,ALF16_6_1_2_OTTM,6_1,NA,ALF16_6_1_OTTM,ALF16_6_1_2_OTTM
07_12_17,HGT,1,ALF16,1,3,1,6,3,OTTM,6_1_3,ALF16_6_1_3_OTTM,6_1,75,ALF16_6_1_OTTM,ALF16_6_1_3_OTTM
07_12_17,HGT,1,ALF16,1,3,1,6,4,OTTM,6_1_4,ALF16_6_1_4_OTTM,6_1,65,ALF16_6_1_OTTM,ALF16_6_1_4_OTTM
07_12_17,HGT,1,ALF16,1,3,1,6,5,OTTM,6_1_5,ALF16_6_1_5_OTTM,6_1,60,ALF16_6_1_OTTM,ALF16_6_1_5_OTTM
07_12_17,HGT,1,ALF16,1,3,1,6,6,OTTM,6_1_6,ALF16_6_1_6_OTTM,6_1,40,ALF16_6_1_OTTM,ALF16_6_1_6_OTTM
08_18_17,HGT,2,ALF16,1,3,1,6,1,OTTM,6_1_1,ALF16_6_1_1_OTTM,6_1,65,ALF16_6_1_OTTM,ALF16_6_1_1_OTTM
08_18_17,HGT,2,ALF16,1,3,1,6,2,OTTM,6_1_2,ALF16_6_1_2_OTTM,6_1,NA,ALF16_6_1_OTTM,ALF16_6_1_2_OTTM
08_18_17,HGT,2,ALF16,1,3,1,6,3,OTTM,6_1_3,ALF16_6_1_3_OTTM,6_1,70,ALF16_6_1_OTTM,ALF16_6_1_3_OTTM
08_18_17,HGT,2,ALF16,1,3,1,6,4,OTTM,6_1_4,ALF16_6_1_4_OTTM,6_1,40,ALF16_6_1_OTTM,ALF16_6_1_4_OTTM
08_18_17,HGT,2,ALF16,1,3,1,6,5,OTTM,6_1_5,ALF16_6_1_5_OTTM,6_1,55,ALF16_6_1_OTTM,ALF16_6_1_5_OTTM
08_18_17,HGT,2,ALF16,1,3,1,6,6,OTTM,6_1_6,ALF16_6_1_6_OTTM,6_1,30,ALF16_6_1_OTTM,ALF16_6_1_6_OTTM
10_05_17,HGT,3,ALF16,1,3,1,6,1,OTTM,6_1_1,ALF16_6_1_1_OTTM,6_1,55,ALF16_6_1_OTTM,ALF16_6_1_1_OTTM
10_05_17,HGT,3,ALF16,1,3,1,6,2,OTTM,6_1_2,ALF16_6_1_2_OTTM,6_1,NA,ALF16_6_1_OTTM,ALF16_6_1_2_OTTM
10_05_17,HGT,3,ALF16,1,3,1,6,3,OTTM,6_1_3,ALF16_6_1_3_OTTM,6_1,70,ALF16_6_1_OTTM,ALF16_6_1_3_OTTM
10_05_17,HGT,3,ALF16,1,3,1,6,4,OTTM,6_1_4,ALF16_6_1_4_OTTM,6_1,20,ALF16_6_1_OTTM,ALF16_6_1_4_OTTM
10_05_17,HGT,3,ALF16,1,3,1,6,5,OTTM,6_1_5,ALF16_6_1_5_OTTM,6_1,50,ALF16_6_1_OTTM,ALF16_6_1_5_OTTM
10_05_17,HGT,3,ALF16,1,3,1,6,6,OTTM,6_1_6,ALF16_6_1_6_OTTM,6_1,22.5,ALF16_6_1_OTTM,ALF16_6_1_6_OTTM
10_31_18,HGT,4,ALF16,1,3,1,6,1,OTTM,6_1_1,ALF16_6_1_1_OTTM,6_1,10,ALF16_6_1_OTTM,ALF16_6_1_1_OTTM
10_31_18,HGT,4,ALF16,1,3,1,6,2,OTTM,6_1_2,ALF16_6_1_2_OTTM,6_1,NA,ALF16_6_1_OTTM,ALF16_6_1_2_OTTM
10_31_18,HGT,4,ALF16,1,3,1,6,3,OTTM,6_1_3,ALF16_6_1_3_OTTM,6_1,12.5,ALF16_6_1_OTTM,ALF16_6_1_3_OTTM
10_31_18,HGT,4,ALF16,1,3,1,6,4,OTTM,6_1_4,ALF16_6_1_4_OTTM,6_1,10,ALF16_6_1_OTTM,ALF16_6_1_4_OTTM
10_31_18,HGT,4,ALF16,1,3,1,6,5,OTTM,6_1_5,ALF16_6_1_5_OTTM,6_1,NA,ALF16_6_1_OTTM,ALF16_6_1_5_OTTM
10_31_18,HGT,4,ALF16,1,3,1,6,6,OTTM,6_1_6,ALF16_6_1_6_OTTM,6_1,10,ALF16_6_1_OTTM,ALF16_6_1_6_OTTM
09_22_19,HGT,5,ALF16,1,3,1,6,1,OTTM,6_1_1,ALF16_6_1_1_OTTM,6_1,60,ALF16_6_1_OTTM,ALF16_6_1_1_OTTM
09_22_19,HGT,5,ALF16,1,3,1,6,2,OTTM,6_1_2,ALF16_6_1_2_OTTM,6_1,NA,ALF16_6_1_OTTM,ALF16_6_1_2_OTTM
09_22_19,HGT,5,ALF16,1,3,1,6,3,OTTM,6_1_3,ALF16_6_1_3_OTTM,6_1,82.5,ALF16_6_1_OTTM,ALF16_6_1_3_OTTM
09_22_19,HGT,5,ALF16,1,3,1,6,4,OTTM,6_1_4,ALF16_6_1_4_OTTM,6_1,20,ALF16_6_1_OTTM,ALF16_6_1_4_OTTM
09_22_19,HGT,5,ALF16,1,3,1,6,5,OTTM,6_1_5,ALF16_6_1_5_OTTM,6_1,NA,ALF16_6_1_OTTM,ALF16_6_1_5_OTTM
09_22_19,HGT,5,ALF16,1,3,1,6,6,OTTM,6_1_6,ALF16_6_1_6_OTTM,6_1,40,ALF16_6_1_OTTM,ALF16_6_1_6_OTTM
07_12_17,HGT,1,ALF16,1,3,2,6,1,Vernal,6_2_1,ALF16_6_2_1_Vernal,6_2,60,ALF16_Vernal,ALF16_Vernal
07_12_17,HGT,1,ALF16,1,3,2,6,2,Vernal,6_2_2,ALF16_6_2_2_Vernal,6_2,50,ALF16_Vernal,ALF16_Vernal
07_12_17,HGT,1,ALF16,1,3,2,6,3,Vernal,6_2_3,ALF16_6_2_3_Vernal,6_2,60,ALF16_Vernal,ALF16_Vernal
07_12_17,HGT,1,ALF16,1,3,2,6,4,Vernal,6_2_4,ALF16_6_2_4_Vernal,6_2,55,ALF16_Vernal,ALF16_Vernal
07_12_17,HGT,1,ALF16,1,3,2,6,5,Vernal,6_2_5,ALF16_6_2_5_Vernal,6_2,70,ALF16_Vernal,ALF16_Vernal
07_12_17,HGT,1,ALF16,1,3,2,6,6,Vernal,6_2_6,ALF16_6_2_6_Vernal,6_2,60,ALF16_Vernal,ALF16_Vernal
08_18_17,HGT,2,ALF16,1,3,2,6,1,Vernal,6_2_1,ALF16_6_2_1_Vernal,6_2,50,ALF16_Vernal,ALF16_Vernal
08_18_17,HGT,2,ALF16,1,3,2,6,2,Vernal,6_2_2,ALF16_6_2_2_Vernal,6_2,45,ALF16_Vernal,ALF16_Vernal
08_18_17,HGT,2,ALF16,1,3,2,6,3,Vernal,6_2_3,ALF16_6_2_3_Vernal,6_2,70,ALF16_Vernal,ALF16_Vernal
08_18_17,HGT,2,ALF16,1,3,2,6,4,Vernal,6_2_4,ALF16_6_2_4_Vernal,6_2,60,ALF16_Vernal,ALF16_Vernal
08_18_17,HGT,2,ALF16,1,3,2,6,5,Vernal,6_2_5,ALF16_6_2_5_Vernal,6_2,55,ALF16_Vernal,ALF16_Vernal
08_18_17,HGT,2,ALF16,1,3,2,6,6,Vernal,6_2_6,ALF16_6_2_6_Vernal,6_2,50,ALF16_Vernal,ALF16_Vernal
10_05_17,HGT,3,ALF16,1,3,2,6,1,Vernal,6_2_1,ALF16_6_2_1_Vernal,6_2,20,ALF16_Vernal,ALF16_Vernal
10_05_17,HGT,3,ALF16,1,3,2,6,2,Vernal,6_2_2,ALF16_6_2_2_Vernal,6_2,40,ALF16_Vernal,ALF16_Vernal
10_05_17,HGT,3,ALF16,1,3,2,6,3,Vernal,6_2_3,ALF16_6_2_3_Vernal,6_2,60,ALF16_Vernal,ALF16_Vernal
10_05_17,HGT,3,ALF16,1,3,2,6,4,Vernal,6_2_4,ALF16_6_2_4_Vernal,6_2,35,ALF16_Vernal,ALF16_Vernal
10_05_17,HGT,3,ALF16,1,3,2,6,5,Vernal,6_2_5,ALF16_6_2_5_Vernal,6_2,42.5,ALF16_Vernal,ALF16_Vernal
10_05_17,HGT,3,ALF16,1,3,2,6,6,Vernal,6_2_6,ALF16_6_2_6_Vernal,6_2,30,ALF16_Vernal,ALF16_Vernal
10_31_18,HGT,4,ALF16,1,3,2,6,1,Vernal,6_2_1,ALF16_6_2_1_Vernal,6_2,5,ALF16_Vernal,ALF16_Vernal
10_31_18,HGT,4,ALF16,1,3,2,6,2,Vernal,6_2_2,ALF16_6_2_2_Vernal,6_2,15,ALF16_Vernal,ALF16_Vernal
10_31_18,HGT,4,ALF16,1,3,2,6,3,Vernal,6_2_3,ALF16_6_2_3_Vernal,6_2,10,ALF16_Vernal,ALF16_Vernal
10_31_18,HGT,4,ALF16,1,3,2,6,4,Vernal,6_2_4,ALF16_6_2_4_Vernal,6_2,12.5,ALF16_Vernal,ALF16_Vernal
10_31_18,HGT,4,ALF16,1,3,2,6,5,Vernal,6_2_5,ALF16_6_2_5_Vernal,6_2,10,ALF16_Vernal,ALF16_Vernal
10_31_18,HGT,4,ALF16,1,3,2,6,6,Vernal,6_2_6,ALF16_6_2_6_Vernal,6_2,0,ALF16_Vernal,ALF16_Vernal
09_22_19,HGT,5,ALF16,1,3,2,6,1,Vernal,6_2_1,ALF16_6_2_1_Vernal,6_2,57.5,ALF16_Vernal,ALF16_Vernal
09_22_19,HGT,5,ALF16,1,3,2,6,2,Vernal,6_2_2,ALF16_6_2_2_Vernal,6_2,45,ALF16_Vernal,ALF16_Vernal
09_22_19,HGT,5,ALF16,1,3,2,6,3,Vernal,6_2_3,ALF16_6_2_3_Vernal,6_2,72.5,ALF16_Vernal,ALF16_Vernal
09_22_19,HGT,5,ALF16,1,3,2,6,4,Vernal,6_2_4,ALF16_6_2_4_Vernal,6_2,65,ALF16_Vernal,ALF16_Vernal
09_22_19,HGT,5,ALF16,1,3,2,6,5,Vernal,6_2_5,ALF16_6_2_5_Vernal,6_2,65,ALF16_Vernal,ALF16_Vernal
09_22_19,HGT,5,ALF16,1,3,2,6,6,Vernal,6_2_6,ALF16_6_2_6_Vernal,6_2,55,ALF16_Vernal,ALF16_Vernal
07_12_17,HGT,1,ALF16,1,3,3,6,1,OTTM,6_3_1,ALF16_6_3_1_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_1_OTTM
07_12_17,HGT,1,ALF16,1,3,3,6,2,OTTM,6_3_2,ALF16_6_3_2_OTTM,6_3,65,ALF16_6_3_OTTM,ALF16_6_3_2_OTTM
07_12_17,HGT,1,ALF16,1,3,3,6,3,OTTM,6_3_3,ALF16_6_3_3_OTTM,6_3,40,ALF16_6_3_OTTM,ALF16_6_3_3_OTTM
07_12_17,HGT,1,ALF16,1,3,3,6,4,OTTM,6_3_4,ALF16_6_3_4_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_4_OTTM
07_12_17,HGT,1,ALF16,1,3,3,6,5,OTTM,6_3_5,ALF16_6_3_5_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_5_OTTM
07_12_17,HGT,1,ALF16,1,3,3,6,6,OTTM,6_3_6,ALF16_6_3_6_OTTM,6_3,55,ALF16_6_3_OTTM,ALF16_6_3_6_OTTM
08_18_17,HGT,2,ALF16,1,3,3,6,1,OTTM,6_3_1,ALF16_6_3_1_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_1_OTTM
08_18_17,HGT,2,ALF16,1,3,3,6,2,OTTM,6_3_2,ALF16_6_3_2_OTTM,6_3,75,ALF16_6_3_OTTM,ALF16_6_3_2_OTTM
08_18_17,HGT,2,ALF16,1,3,3,6,3,OTTM,6_3_3,ALF16_6_3_3_OTTM,6_3,60,ALF16_6_3_OTTM,ALF16_6_3_3_OTTM
08_18_17,HGT,2,ALF16,1,3,3,6,4,OTTM,6_3_4,ALF16_6_3_4_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_4_OTTM
08_18_17,HGT,2,ALF16,1,3,3,6,5,OTTM,6_3_5,ALF16_6_3_5_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_5_OTTM
08_18_17,HGT,2,ALF16,1,3,3,6,6,OTTM,6_3_6,ALF16_6_3_6_OTTM,6_3,50,ALF16_6_3_OTTM,ALF16_6_3_6_OTTM
10_05_17,HGT,3,ALF16,1,3,3,6,1,OTTM,6_3_1,ALF16_6_3_1_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_1_OTTM
10_05_17,HGT,3,ALF16,1,3,3,6,2,OTTM,6_3_2,ALF16_6_3_2_OTTM,6_3,55,ALF16_6_3_OTTM,ALF16_6_3_2_OTTM
10_05_17,HGT,3,ALF16,1,3,3,6,3,OTTM,6_3_3,ALF16_6_3_3_OTTM,6_3,55,ALF16_6_3_OTTM,ALF16_6_3_3_OTTM
10_05_17,HGT,3,ALF16,1,3,3,6,4,OTTM,6_3_4,ALF16_6_3_4_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_4_OTTM
10_05_17,HGT,3,ALF16,1,3,3,6,5,OTTM,6_3_5,ALF16_6_3_5_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_5_OTTM
10_05_17,HGT,3,ALF16,1,3,3,6,6,OTTM,6_3_6,ALF16_6_3_6_OTTM,6_3,25,ALF16_6_3_OTTM,ALF16_6_3_6_OTTM
10_31_18,HGT,4,ALF16,1,3,3,6,1,OTTM,6_3_1,ALF16_6_3_1_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_1_OTTM
10_31_18,HGT,4,ALF16,1,3,3,6,2,OTTM,6_3_2,ALF16_6_3_2_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_2_OTTM
10_31_18,HGT,4,ALF16,1,3,3,6,3,OTTM,6_3_3,ALF16_6_3_3_OTTM,6_3,5,ALF16_6_3_OTTM,ALF16_6_3_3_OTTM
10_31_18,HGT,4,ALF16,1,3,3,6,4,OTTM,6_3_4,ALF16_6_3_4_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_4_OTTM
10_31_18,HGT,4,ALF16,1,3,3,6,5,OTTM,6_3_5,ALF16_6_3_5_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_5_OTTM
10_31_18,HGT,4,ALF16,1,3,3,6,6,OTTM,6_3_6,ALF16_6_3_6_OTTM,6_3,7.5,ALF16_6_3_OTTM,ALF16_6_3_6_OTTM
09_22_19,HGT,5,ALF16,1,3,3,6,1,OTTM,6_3_1,ALF16_6_3_1_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_1_OTTM
09_22_19,HGT,5,ALF16,1,3,3,6,2,OTTM,6_3_2,ALF16_6_3_2_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_2_OTTM
09_22_19,HGT,5,ALF16,1,3,3,6,3,OTTM,6_3_3,ALF16_6_3_3_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_3_OTTM
09_22_19,HGT,5,ALF16,1,3,3,6,4,OTTM,6_3_4,ALF16_6_3_4_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_4_OTTM
09_22_19,HGT,5,ALF16,1,3,3,6,5,OTTM,6_3_5,ALF16_6_3_5_OTTM,6_3,NA,ALF16_6_3_OTTM,ALF16_6_3_5_OTTM
09_22_19,HGT,5,ALF16,1,3,3,6,6,OTTM,6_3_6,ALF16_6_3_6_OTTM,6_3,55,ALF16_6_3_OTTM,ALF16_6_3_6_OTTM
07_12_17,HGT,1,ALF16,1,3,4,6,1,CASIA,6_4_1,ALF16_6_4_1_CASIA,6_4,50,ALF16_6_4_CASIA,ALF16_6_4_1_CASIA
07_12_17,HGT,1,ALF16,1,3,4,6,2,CASIA,6_4_2,ALF16_6_4_2_CASIA,6_4,65,ALF16_6_4_CASIA,ALF16_6_4_2_CASIA
07_12_17,HGT,1,ALF16,1,3,4,6,3,CASIA,6_4_3,ALF16_6_4_3_CASIA,6_4,45,ALF16_6_4_CASIA,ALF16_6_4_3_CASIA
07_12_17,HGT,1,ALF16,1,3,4,6,4,CASIA,6_4_4,ALF16_6_4_4_CASIA,6_4,50,ALF16_6_4_CASIA,ALF16_6_4_4_CASIA
07_12_17,HGT,1,ALF16,1,3,4,6,5,CASIA,6_4_5,ALF16_6_4_5_CASIA,6_4,60,ALF16_6_4_CASIA,ALF16_6_4_5_CASIA
07_12_17,HGT,1,ALF16,1,3,4,6,6,CASIA,6_4_6,ALF16_6_4_6_CASIA,6_4,55,ALF16_6_4_CASIA,ALF16_6_4_6_CASIA
08_18_17,HGT,2,ALF16,1,3,4,6,1,CASIA,6_4_1,ALF16_6_4_1_CASIA,6_4,42.5,ALF16_6_4_CASIA,ALF16_6_4_1_CASIA
08_18_17,HGT,2,ALF16,1,3,4,6,2,CASIA,6_4_2,ALF16_6_4_2_CASIA,6_4,45,ALF16_6_4_CASIA,ALF16_6_4_2_CASIA
08_18_17,HGT,2,ALF16,1,3,4,6,3,CASIA,6_4_3,ALF16_6_4_3_CASIA,6_4,35,ALF16_6_4_CASIA,ALF16_6_4_3_CASIA
08_18_17,HGT,2,ALF16,1,3,4,6,4,CASIA,6_4_4,ALF16_6_4_4_CASIA,6_4,55,ALF16_6_4_CASIA,ALF16_6_4_4_CASIA
08_18_17,HGT,2,ALF16,1,3,4,6,5,CASIA,6_4_5,ALF16_6_4_5_CASIA,6_4,55,ALF16_6_4_CASIA,ALF16_6_4_5_CASIA
08_18_17,HGT,2,ALF16,1,3,4,6,6,CASIA,6_4_6,ALF16_6_4_6_CASIA,6_4,40,ALF16_6_4_CASIA,ALF16_6_4_6_CASIA
10_05_17,HGT,3,ALF16,1,3,4,6,1,CASIA,6_4_1,ALF16_6_4_1_CASIA,6_4,32.5,ALF16_6_4_CASIA,ALF16_6_4_1_CASIA
10_05_17,HGT,3,ALF16,1,3,4,6,2,CASIA,6_4_2,ALF16_6_4_2_CASIA,6_4,20,ALF16_6_4_CASIA,ALF16_6_4_2_CASIA
10_05_17,HGT,3,ALF16,1,3,4,6,3,CASIA,6_4_3,ALF16_6_4_3_CASIA,6_4,27.5,ALF16_6_4_CASIA,ALF16_6_4_3_CASIA
10_05_17,HGT,3,ALF16,1,3,4,6,4,CASIA,6_4_4,ALF16_6_4_4_CASIA,6_4,25,ALF16_6_4_CASIA,ALF16_6_4_4_CASIA
10_05_17,HGT,3,ALF16,1,3,4,6,5,CASIA,6_4_5,ALF16_6_4_5_CASIA,6_4,50,ALF16_6_4_CASIA,ALF16_6_4_5_CASIA
10_05_17,HGT,3,ALF16,1,3,4,6,6,CASIA,6_4_6,ALF16_6_4_6_CASIA,6_4,25,ALF16_6_4_CASIA,ALF16_6_4_6_CASIA
10_31_18,HGT,4,ALF16,1,3,4,6,1,CASIA,6_4_1,ALF16_6_4_1_CASIA,6_4,5,ALF16_6_4_CASIA,ALF16_6_4_1_CASIA
10_31_18,HGT,4,ALF16,1,3,4,6,2,CASIA,6_4_2,ALF16_6_4_2_CASIA,6_4,5,ALF16_6_4_CASIA,ALF16_6_4_2_CASIA
10_31_18,HGT,4,ALF16,1,3,4,6,3,CASIA,6_4_3,ALF16_6_4_3_CASIA,6_4,NA,ALF16_6_4_CASIA,ALF16_6_4_3_CASIA
10_31_18,HGT,4,ALF16,1,3,4,6,4,CASIA,6_4_4,ALF16_6_4_4_CASIA,6_4,0,ALF16_6_4_CASIA,ALF16_6_4_4_CASIA
10_31_18,HGT,4,ALF16,1,3,4,6,5,CASIA,6_4_5,ALF16_6_4_5_CASIA,6_4,12.5,ALF16_6_4_CASIA,ALF16_6_4_5_CASIA
10_31_18,HGT,4,ALF16,1,3,4,6,6,CASIA,6_4_6,ALF16_6_4_6_CASIA,6_4,0,ALF16_6_4_CASIA,ALF16_6_4_6_CASIA
09_22_19,HGT,5,ALF16,1,3,4,6,1,CASIA,6_4_1,ALF16_6_4_1_CASIA,6_4,45,ALF16_6_4_CASIA,ALF16_6_4_1_CASIA
09_22_19,HGT,5,ALF16,1,3,4,6,2,CASIA,6_4_2,ALF16_6_4_2_CASIA,6_4,55,ALF16_6_4_CASIA,ALF16_6_4_2_CASIA
09_22_19,HGT,5,ALF16,1,3,4,6,3,CASIA,6_4_3,ALF16_6_4_3_CASIA,6_4,NA,ALF16_6_4_CASIA,ALF16_6_4_3_CASIA
09_22_19,HGT,5,ALF16,1,3,4,6,4,CASIA,6_4_4,ALF16_6_4_4_CASIA,6_4,47.5,ALF16_6_4_CASIA,ALF16_6_4_4_CASIA
09_22_19,HGT,5,ALF16,1,3,4,6,5,CASIA,6_4_5,ALF16_6_4_5_CASIA,6_4,67.5,ALF16_6_4_CASIA,ALF16_6_4_5_CASIA
09_22_19,HGT,5,ALF16,1,3,4,6,6,CASIA,6_4_6,ALF16_6_4_6_CASIA,6_4,45,ALF16_6_4_CASIA,ALF16_6_4_6_CASIA
07_12_17,HGT,1,ALF16,1,3,5,6,1,OTTM,6_5_1,ALF16_6_5_1_OTTM,6_5,55,ALF16_6_5_OTTM,ALF16_6_5_1_OTTM
07_12_17,HGT,1,ALF16,1,3,5,6,2,OTTM,6_5_2,ALF16_6_5_2_OTTM,6_5,NA,ALF16_6_5_OTTM,ALF16_6_5_2_OTTM
07_12_17,HGT,1,ALF16,1,3,5,6,3,OTTM,6_5_3,ALF16_6_5_3_OTTM,6_5,NA,ALF16_6_5_OTTM,ALF16_6_5_3_OTTM
07_12_17,HGT,1,ALF16,1,3,5,6,4,OTTM,6_5_4,ALF16_6_5_4_OTTM,6_5,50,ALF16_6_5_OTTM,ALF16_6_5_4_OTTM
07_12_17,HGT,1,ALF16,1,3,5,6,5,OTTM,6_5_5,ALF16_6_5_5_OTTM,6_5,70,ALF16_6_5_OTTM,ALF16_6_5_5_OTTM
07_12_17,HGT,1,ALF16,1,3,5,6,6,OTTM,6_5_6,ALF16_6_5_6_OTTM,6_5,75,ALF16_6_5_OTTM,ALF16_6_5_6_OTTM
08_18_17,HGT,2,ALF16,1,3,5,6,1,OTTM,6_5_1,ALF16_6_5_1_OTTM,6_5,55,ALF16_6_5_OTTM,ALF16_6_5_1_OTTM
08_18_17,HGT,2,ALF16,1,3,5,6,2,OTTM,6_5_2,ALF16_6_5_2_OTTM,6_5,NA,ALF16_6_5_OTTM,ALF16_6_5_2_OTTM
08_18_17,HGT,2,ALF16,1,3,5,6,3,OTTM,6_5_3,ALF16_6_5_3_OTTM,6_5,NA,ALF16_6_5_OTTM,ALF16_6_5_3_OTTM
08_18_17,HGT,2,ALF16,1,3,5,6,4,OTTM,6_5_4,ALF16_6_5_4_OTTM,6_5,55,ALF16_6_5_OTTM,ALF16_6_5_4_OTTM
08_18_17,HGT,2,ALF16,1,3,5,6,5,OTTM,6_5_5,ALF16_6_5_5_OTTM,6_5,62.5,ALF16_6_5_OTTM,ALF16_6_5_5_OTTM
08_18_17,HGT,2,ALF16,1,3,5,6,6,OTTM,6_5_6,ALF16_6_5_6_OTTM,6_5,62.5,ALF16_6_5_OTTM,ALF16_6_5_6_OTTM
10_05_17,HGT,3,ALF16,1,3,5,6,1,OTTM,6_5_1,ALF16_6_5_1_OTTM,6_5,45,ALF16_6_5_OTTM,ALF16_6_5_1_OTTM
10_05_17,HGT,3,ALF16,1,3,5,6,2,OTTM,6_5_2,ALF16_6_5_2_OTTM,6_5,NA,ALF16_6_5_OTTM,ALF16_6_5_2_OTTM
10_05_17,HGT,3,ALF16,1,3,5,6,3,OTTM,6_5_3,ALF16_6_5_3_OTTM,6_5,10,ALF16_6_5_OTTM,ALF16_6_5_3_OTTM
10_05_17,HGT,3,ALF16,1,3,5,6,4,OTTM,6_5_4,ALF16_6_5_4_OTTM,6_5,42.5,ALF16_6_5_OTTM,ALF16_6_5_4_OTTM
10_05_17,HGT,3,ALF16,1,3,5,6,5,OTTM,6_5_5,ALF16_6_5_5_OTTM,6_5,55,ALF16_6_5_OTTM,ALF16_6_5_5_OTTM
10_05_17,HGT,3,ALF16,1,3,5,6,6,OTTM,6_5_6,ALF16_6_5_6_OTTM,6_5,45,ALF16_6_5_OTTM,ALF16_6_5_6_OTTM
10_31_18,HGT,4,ALF16,1,3,5,6,1,OTTM,6_5_1,ALF16_6_5_1_OTTM,6_5,10,ALF16_6_5_OTTM,ALF16_6_5_1_OTTM
10_31_18,HGT,4,ALF16,1,3,5,6,2,OTTM,6_5_2,ALF16_6_5_2_OTTM,6_5,NA,ALF16_6_5_OTTM,ALF16_6_5_2_OTTM
10_31_18,HGT,4,ALF16,1,3,5,6,3,OTTM,6_5_3,ALF16_6_5_3_OTTM,6_5,NA,ALF16_6_5_OTTM,ALF16_6_5_3_OTTM
10_31_18,HGT,4,ALF16,1,3,5,6,4,OTTM,6_5_4,ALF16_6_5_4_OTTM,6_5,10,ALF16_6_5_OTTM,ALF16_6_5_4_OTTM
10_31_18,HGT,4,ALF16,1,3,5,6,5,OTTM,6_5_5,ALF16_6_5_5_OTTM,6_5,15,ALF16_6_5_OTTM,ALF16_6_5_5_OTTM
10_31_18,HGT,4,ALF16,1,3,5,6,6,OTTM,6_5_6,ALF16_6_5_6_OTTM,6_5,10,ALF16_6_5_OTTM,ALF16_6_5_6_OTTM
09_22_19,HGT,5,ALF16,1,3,5,6,1,OTTM,6_5_1,ALF16_6_5_1_OTTM,6_5,35,ALF16_6_5_OTTM,ALF16_6_5_1_OTTM
09_22_19,HGT,5,ALF16,1,3,5,6,2,OTTM,6_5_2,ALF16_6_5_2_OTTM,6_5,NA,ALF16_6_5_OTTM,ALF16_6_5_2_OTTM
09_22_19,HGT,5,ALF16,1,3,5,6,3,OTTM,6_5_3,ALF16_6_5_3_OTTM,6_5,NA,ALF16_6_5_OTTM,ALF16_6_5_3_OTTM
09_22_19,HGT,5,ALF16,1,3,5,6,4,OTTM,6_5_4,ALF16_6_5_4_OTTM,6_5,57.5,ALF16_6_5_OTTM,ALF16_6_5_4_OTTM
09_22_19,HGT,5,ALF16,1,3,5,6,5,OTTM,6_5_5,ALF16_6_5_5_OTTM,6_5,60,ALF16_6_5_OTTM,ALF16_6_5_5_OTTM
09_22_19,HGT,5,ALF16,1,3,5,6,6,OTTM,6_5_6,ALF16_6_5_6_OTTM,6_5,70,ALF16_6_5_OTTM,ALF16_6_5_6_OTTM
07_12_17,HGT,1,ALF16,1,3,6,6,1,CASIA,6_6_1,ALF16_6_6_1_CASIA,6_6,65,ALF16_6_6_CASIA,ALF16_6_6_1_CASIA
07_12_17,HGT,1,ALF16,1,3,6,6,2,CASIA,6_6_2,ALF16_6_6_2_CASIA,6_6,65,ALF16_6_6_CASIA,ALF16_6_6_2_CASIA
07_12_17,HGT,1,ALF16,1,3,6,6,3,CASIA,6_6_3,ALF16_6_6_3_CASIA,6_6,80,ALF16_6_6_CASIA,ALF16_6_6_3_CASIA
07_12_17,HGT,1,ALF16,1,3,6,6,4,CASIA,6_6_4,ALF16_6_6_4_CASIA,6_6,NA,ALF16_6_6_CASIA,ALF16_6_6_4_CASIA
07_12_17,HGT,1,ALF16,1,3,6,6,5,CASIA,6_6_5,ALF16_6_6_5_CASIA,6_6,55,ALF16_6_6_CASIA,ALF16_6_6_5_CASIA
